AddEventEmail,AddEventEmail_de_DE,AddEventEmail_en_US,AddEventEmail_lt_LT,AddEventEmail_ru_RU,Address,Address_de_DE,Address_en_US,Address_lt_LT,Address_ru_RU,AllowPurchase,AppID,BasePrice,BookingCom,BookingCom_de_DE,BookingCom_en_US,BookingCom_lt_LT,BookingCom_ru_RU,CanEditType,CanViewType,CateringKitchen,CateringKitchen_de_DE,CateringKitchen_en_US,CateringKitchen_lt_LT,CateringKitchen_ru_RU,ConferenceBedsNumber,ConferenceBedsNumber_de_DE,ConferenceBedsNumber_en_US,ConferenceBedsNumber_lt_LT,ConferenceBedsNumber_ru_RU,ConferencePlace,ConferencePlace_de_DE,ConferencePlace_en_US,ConferencePlace_lt_LT,ConferencePlace_ru_RU,ConferenceRoomsNumber,ConferenceRoomsNumber_de_DE,ConferenceRoomsNumber_en_US,ConferenceRoomsNumber_lt_LT,ConferenceRoomsNumber_ru_RU,Content,Content_de_DE,Content_en_US,Content_lt_LT,Content_ru_RU,CostPrice,Depth,Email,Email_de_DE,Email_en_US,Email_lt_LT,Email_ru_RU,EventDateFrom,EventDateTo,EventTPlace,EventTPlace_de_DE,EventTPlace_en_US,EventTPlace_lt_LT,EventTPlace_ru_RU,EventTicketAddress,EventTicketAddress_de_DE,EventTicketAddress_en_US,EventTicketAddress_lt_LT,EventTicketAddress_ru_RU,EventTicketPlace,EventTicketPlace_de_DE,EventTicketPlace_en_US,EventTicketPlace_lt_LT,EventTicketPlace_ru_RU,EventTime,ExportToApp,ExtraMeta,ExtraMeta_de_DE,ExtraMeta_en_US,ExtraMeta_lt_LT,ExtraMeta_ru_RU,Featured,Featured_de_DE,Featured_en_US,Featured_lt_LT,Featured_ru_RU,HasBrokenFile,HasBrokenLink,Height,ID,ImageID,ImageLayout,InternalItemID,LocaleFilter_de_DE,LocaleFilter_en_US,LocaleFilter_lt_LT,LocaleFilter_ru_RU,MainImageID,MenuTitle,MenuTitle_de_DE,MenuTitle_en_US,MenuTitle_lt_LT,MenuTitle_ru_RU,MetaDescription,MetaDescription_de_DE,MetaDescription_en_US,MetaDescription_lt_LT,MetaDescription_ru_RU,Model,ParentID,Phone,Phone_de_DE,Phone_en_US,Phone_lt_LT,Phone_ru_RU,Popularity,Priority,ProductCategories,ProductMapID,Qty,Recommended,Recommended_de_DE,Recommended_en_US,Recommended_lt_LT,Recommended_ru_RU,ReportClass,ReportClass_de_DE,ReportClass_en_US,ReportClass_lt_LT,ReportClass_ru_RU,Route,ShopDate,ShopDuration,ShopDuration_de_DE,ShopDuration_en_US,ShopDuration_lt_LT,ShopDuration_ru_RU,ShopInformation,ShopInformation_de_DE,ShopInformation_en_US,ShopInformation_lt_LT,ShopInformation_ru_RU,ShopOrganizer,ShopOrganizer_de_DE,ShopOrganizer_en_US,ShopOrganizer_lt_LT,ShopOrganizer_ru_RU,ShopTime,ShowFrom,ShowInMenus,ShowInSearch,ShowInTopMenus,ShowTo,Site,Site_de_DE,Site_en_US,Site_lt_LT,Site_ru_RU,Sort,StatusMail,TicetPrice,TicetPrice_de_DE,TicetPrice_en_US,TicetPrice_lt_LT,TicetPrice_ru_RU,Title,Title_de_DE,Title_en_US,Title_lt_LT,Title_ru_RU,TripAdvisor,TripAdvisor_de_DE,TripAdvisor_en_US,TripAdvisor_lt_LT,TripAdvisor_ru_RU,Type,URLSegment,URLSegment_de_DE,URLSegment_en_US,URLSegment_lt_LT,URLSegment_ru_RU,VAT,Version,Weight,Width,WorkingHours,WorkingHours_de_DE,WorkingHours_en_US,WorkingHours_lt_LT,WorkingHours_ru_RU,href
,,,,,,,,,,1,0,"1,10",,,,,,Inherit,Inherit,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,0,0,0,0,0,0,0,3270,0,horizantal,,0,1,1,0,0,Floral deer postcard,,Floral deer postcard,Atvirlaiškis &quot;Elnias&quot;,,,,,,,,107,,,,,,0,,"
",2222,0,0,0,0,0,0,,,,,,0,,,,,,,Inspired by folk &amp; modern versions of Lithuania: it’s crafty tradition and contemporary vibe.,,Inspired by folk &amp; modern versions of Lithuania: it’s crafty tradition and contemporary vibe.,"Atvirlaiškis, kuriame lietuvių liaudies ornamentika apjungiama kartu su netikėtais ir lengvai atpažįstamais šių dienų simboliais.",,,,,,,,,0,1,0,,,,,,,34,,,,,,,Floral deer postcard,,Floral deer postcard,Atvirlaiškis &quot;Elnias&quot;,,,,,,,ShopProduct,floral-deer-postcard,,floral-deer-postcard,atvirlaiskis-elnias,,21,4,0.1,0,,,,,,http://visit.kaunas.lt/api/v1/ShopProduct/3270.xml
,,,,,,,,,,1,0,"1,10",,,,,,Inherit,Inherit,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,0,0,0,0,0,0,0,3269,0,horizantal,,0,1,1,0,0,Garden window postcard,,Garden window postcard,Atvirlaiškis &quot;Langas&quot;,,,,,,,,107,,,,,,0,,"
",2221,0,0,0,0,0,0,,,,,,0,,,,,,,Inspired by folk &amp; modern versions of Lithuania: it’s crafty tradition and contemporary vibe.,,Inspired by folk &amp; modern versions of Lithuania: it’s crafty tradition and contemporary vibe.,"Atvirlaiškis, kuriame lietuvių liaudies ornamentika apjungiama kartu su netikėtais ir lengvai atpažįstamais šių dienų simboliais.",,,,,,,,,0,1,0,,,,,,,32,,,,,,,Garden window postcard,,Garden window postcard,Atvirlaiškis &quot;Langas&quot;,,,,,,,ShopProduct,garden-window-postcard,,garden-window-postcard,atvirlaiskis-langas,,21,4,0.1,0,,,,,,http://visit.kaunas.lt/api/v1/ShopProduct/3269.xml
,,,,,,,,,,1,0,"13,80",,,,,,Inherit,Inherit,,,,,,,,,,,,,,,,,,,,,<p>You can pick up the ordered t-shirt at Kaunas Tourism information office at Rotušės a. 15 or get it by post.</p>,,<p>You can pick up the ordered t-shirt at Kaunas Tourism information office at Rotušės a. 15 or get it by post.</p>,"<p>Užsakytą prekę galite gauti paštu, sumokėję už pašto išlaidas arba atsiimti turizmo informacijos centre adresu Rotušės a. 15. </p>",,"0,00",0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,4098,0,vertical,,1,1,1,1,14140,girls t-shirt &quot;Little Kaunasian&quot;,,girls t-shirt &quot;Little Kaunasian&quot;,Vaikiški marškinėliai &quot;Mažoji kaunietė&quot;,,,,,,,,107,,,,,,0,,"
",2840,0,0,0,0,0,0,,,,,,0,,,,,,,"Girls t-shirt for little kaunasians, with printed Kaunas map. It&#039;s a Contemporary Kaunas city map - a present from Kaunas city Municipality. The author - graphic designer E. Majauskaitė. On this map You will find different Kaunas - Contemporary, astonishing, young and always surprising. <br />
Size 96-104 cm.",,"Girls t-shirt for little kaunasians, with printed Kaunas map. It&#039;s a Contemporary Kaunas city map - a present from Kaunas city Municipality. The author - graphic designer E. Majauskaitė. On this map You will find different Kaunas - Contemporary, astonishing, young and always surprising. <br />
Size 96-104 cm.","Marškinėliai vasarai - mažajai kaunietei. Balti marškinėliai su grafikos dizainerės Eglės Majauskaitės kūriniu &quot;Šiuolaikinio Kauno Žemėlapis&quot;. Tai žemėlapis, kuriame pavaizduotas šiandieninis Kaunas – nenuspėjamas, veržlus, stebinantis ir atviras naujovėms. Visai toks - koks ir yra mažasis kaunietis.<br />
Dydis 96-104 cm.<br />
",,,,,,,,,0,1,0,,,,,,,8,,,,,,,girls t-shirt &quot;Little Kaunasian&quot;,,girls t-shirt &quot;Little Kaunasian&quot;,Vaikiški marškinėliai &quot;Mažoji kaunietė&quot;,,,,,,,ShopProduct,girls-t-shirt-little-kaunasian-3,,girls-t-shirt-little-kaunasian-3,marskineliai-mazieji-kaunieciai,,21,10,0.2,0,,,,,,http://visit.kaunas.lt/api/v1/ShopProduct/4098.xml
,,,,,,,,,,1,0,"13,40",,,,,,Inherit,Inherit,,,,,,,,,,,,,,,,,,,,,"<div id=""tab-description"" class=""tab-content"">
<p>    You can pick up the ordered handbag at Kaunas Tourism information office Rotušės a. 15 or get it by post.</p>
</div>",,"<div id=""tab-description"" class=""tab-content"">
<p>    You can pick up the ordered handbag at Kaunas Tourism information office Rotušės a. 15 or get it by post.</p>
</div>","<div id=""tab-description"" class=""tab-content"">
<p>Užsakytą prekę galite gauti paštu, užmokėję už pašto išlaidas arba atsiimti turizmo informacijos centre adresu Rotušės a. 15. </p>
</div>",,"11,10",0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,3886,0,vertical,,1,1,1,1,13355,Handbag &quot;Kaunas places&quot;,,Handbag &quot;Kaunas places&quot;,Maišelis Kaunas,,,,,,,,107,,,,,,0,,"
",2670,0,0,0,0,1,0,,,,,,0,,,,,,,"Colorful handbag &quot;Kaunas places&quot;. Here you will find most of well known Kaunas places ©  author Tadas Bujanauskas. Made by &quot;Native&quot;<br />
<br />
Size: 35x44 cm; Material: polyester; handle lengh: 55 cm;.",,"Colorful handbag &quot;Kaunas places&quot;. Here you will find most of well known Kaunas places ©  author Tadas Bujanauskas. Made by &quot;Native&quot;<br />
<br />
Size: 35x44 cm; Material: polyester; handle lengh: 55 cm;.","Žaismingas krepšys su Kauno objektais. Ryškus ir spalvotas - visai toks, koks Kaunas yra šiandien. Čia rasite atpažįstamų miesto objektų, kuriuos kasdien matote Kaune. <br />
Piešinio autorius © Tadas Bujanauskas. Pagaminta &quot;Native&quot;<br />
<br />
Dydis: 35x44 cm; Audinys: poliesteris; Rankenų ilgis: 55 cm.",,,,,,,,,0,1,0,,,,,,,1,,,,,,,Handbag &quot;Kaunas places&quot;,,Handbag &quot;Kaunas places&quot;,Maišelis Kaunas,,,,,,,ShopProduct,handbag-kaunas-places,,handbag-kaunas-places,maiselis-kaunas,,21,29,0.2,0,,,,,,http://visit.kaunas.lt/api/v1/ShopProduct/3886.xml
,,,,,,,,,,1,988,"0,00",,,,,,Inherit,Inherit,,,,,,,,,,,,,,,,,,,,,"<p>The trip commences at Old Town Wharf of Kaunas near the Church of Vytautas The Great.<br>You will enjoy the most prominent architecture of  Kaunas Old Town from different perspective. The ship will sail through the confluence of rivers Nemunas and Neris, and later the waters of river Nevėžis will join Nemunas. The sightseeings of old and modern architecture of Kaunas District will follow you until town Kačerginė is reached. A stopover for 1:30 hours will allow you to stroll around Kačerginė places of interest and pinewood. Historically Kačerginė is famous to locals by its natural beauty and attracts visitors for fresh pine-scented air therapy.<br>The ship is also available for private group hire. A variaty of routes and time tables are      available for groups.</p>","<p>Während der Fahrt werden Sie an der Burg von Kaunas, am malerischen Zusammenfluss von Nemunas/Memel und Neris, an der Siedlung von Lampedžiai vorbei fahren, sie werden den Nebenfluss vom Nevežis Fluss sehen und einen Blick auf die Stadt Raudondvaris werfen. Nach der Ankunft in Kačerginė haben sie die Möglichkeit, 1,5 Stunden lang durch die Stadt zu flanieren und spazieren zu gehen, Sehenswürdigkeiten zu besuchen - oder sich einfach im Kiefernwald entspannen. Kačergine hat schon seit langen Zeiten die Besucher durch die Schönheit seiner Natur und die frische Luft des Kiefernwaldes fasziniert.</p>","<p>The trip commences at Old Town Wharf of Kaunas near the Church of Vytautas The Great.<br>You will enjoy the most prominent architecture of  Kaunas Old Town from different perspective. The ship will sail through the confluence of rivers Nemunas and Neris, and later the waters of river Nevėžis will join Nemunas. The sightseeings of old and modern architecture of Kaunas District will follow you until town Kačerginė is reached. A stopover for 1:30 hours will allow you to stroll around Kačerginė places of interest and pinewood. Historically Kačerginė is famous to locals by its natural beauty and attracts visitors for fresh pine-scented air therapy.<br>The ship is also available for private group hire. A variaty of routes and time tables are      available for groups.</p>","<p>Tiems, kam pabodo miesto šurmulys ir norisi ramybės, kviečiame laivu „Kaunas“ plaukti į Kačerginę-poilsio ir pušynų oazę.<br>Kelionės metu turėsite galimybę pasigrožėti didžiausios Lietuvos upės-Nemuno peizažais, vaizdinga Nemuno ir Neries santaka, Lampėdžių gyvenviete. Taip pat žvilgsniu palydėsite Nevėžio upės intaką ir Raudondvario miestelio stogus. Atplaukus į Kačerginę Jus pasitiks gidas, kuris papasakos apie Kačerginės istoriją, lankytinas vietas bei pakvies aplankyti garsaus rašytojo P. Mašioto namą su išpuoselėtu, gausiu medinių skulptūrų kiemeliu. Kačerginėje pasivaikščiojimams ir ekskursijai skiriama 1:45val. O norintys savarankiškai pasibūti, galės patys pasižvalgyti po miestelį, lankytinus objektus ar tiesiog pailsėti bei papietauti pušyne. Kačerginėje veikia keletas parduotuvių ir kavinė ""Kačerga“. Nuo seno Kačerginė traukė keleivius savo gamtos grožiu ir grynu pušyno oru. Kelionės vykdomos susirinkus 10 žmonių grupei.</p><p>1. Elektroniniu būdu įsigiję bilietus keleiviai turi būti užregistruoti norimam plaukimui tel.: +370 646 29060 arba +370 609 86020.<br>2. Plaukimai laivu ""Kaunas"" vykdomi tik susirinkus 10 žmonių grupei.<br>3. Neįvykus kelionei pageidaujamai datai, Organizatorius (Nemunas Travel, UAB bilietų pirkejui pasiūlo sekančio reiso kelionę.<br>4. Pirkėjai, bilietus įsigiję elektroniniu būdu ir pageidaujantys sąskaitos-faktūros, turi per 2 dienas po bilieto įsigijimo kreiptis į bilietų platintoją telefonu <span>+370 616 23828.</span><br>5. Keleivis privalo atvykti į laivą 15 min prieš kelionę.<br>6. Prieš kelionę keleivis laive privalo pateikti iš Kaunas IN gautą užsakymo sąskaitą, kuri atsiunčiama iš karto po apmokėjimo patvirtinimo.</p>","<p>Bo время путешествия проплывете мимо Каунасского замка, места слияния Немана и Нериса, местечка Лампеджяй, увидите как Невежис впадает в Неман и проводите взглядом городок Раудондварис. Прибыв в Качергине будете иметь 1,5 часа свободного времени для прогулок по городку, обзора местных достопримечательностей и прoсто для отдыха в сосновом лесу. Качергине со старых времен привлекает посетителей красотой природы и чистым сосновым воздухом.</p>","0,00",0,info@nemunastravel.lt,info@nemunastravel.lt,info@nemunastravel.lt,info@kaunasin.lt,info@nemunastravel.lt,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,854,0,horizantal,,0,1,1,0,0,Kaunas - Kačerginė - Kaunas,KAUNAS - KAČERGINĖ - KAUNAS,Kaunas - Kačerginė - Kaunas,Kaunas - Kačerginė - Kaunas,KAUNAS - KAČERGINĖ - KAUNAS,,,,,,,106,+370 609 86 020,+370 609 86 020,+370 609 86 020,+370 616 23 828,+370 609 86 020,0,,"
",690,0,0,0,0,1,0,,,,,,0,,5 hours,5 h.,5 hours,5 val.,5 ч.,"Tickets purchased in this website must be registered by tel.: +370 646 29060 or +370 609 86020. Boat trips are organized on VI 11:30, (departure), arrival to Kaunas 16:30.<br />
","Tickets auf dieser Website erworben werden, müssen unter Tel registriert werden: +370 646 29060 oder +370 609 86020. Bootstouren auf VI organisiert 11:30, (Abfahrt), Ankunft in Kaunas 16:30 Uhr.<br />
","Tickets purchased in this website must be registered by tel.: +370 646 29060 or +370 609 86020. Boat trips are organized on VI 11:30, (departure), arrival to Kaunas 16:30.<br />
",Elektroniniu būdu įsigiję bilietus keleiviai turi užsiregistruoti norimam plaukimui tel.: +370 646 29060 arba +370 609 86020.,"Туры организуются на VI 11:30, прибытие в Каунас 16:30. Билеты можно приобрести в интернете или , в туристическом информационном центре (Laisvės al. 36) и на борту.",UAB Nemunas travel,UAB Nemunas travel,UAB Nemunas travel,VšĮ Kaunas IN,UAB Nemunas travel,,,0,1,0,,,,,,,4,,"8,83-16,23 EUR","8,83-16,23 EUR","8,83-16,23 EUR","8,83-16,23 EUR","8,83-16,23 EUR",Kaunas - Kačerginė - Kaunas,KAUNAS - KAČERGINĖ - KAUNAS,Kaunas - Kačerginė - Kaunas,Kaunas - Kačerginė - Kaunas,KAUNAS - KAČERGINĖ - KAUNAS,,,,,,ShopProduct,kaunas-kacergine-kaunas-2,kaunas-kacergine-kaunas,kaunas-kacergine-kaunas-2,kaunas-kacergine-kaunas,kaunas-kacergine-kaunas,21,59,0,0,,,,,,http://visit.kaunas.lt/api/v1/ShopProduct/854.xml
,,,,,,,,,,1,991,"0,00",,,,,,Inherit,Inherit,,,,,,,,,,,,,,,,,,,,,"<p>Departure from Old Town Wharf in Kaunas. The sailing will commence down the stream river Nemunas. During the trip you will enjoy the architecture of the Old Town, the beauty of the confluence of rivers Nemunas and Neris, settlements of  Kaunas District on the banks of river<br><br>Nemunas and river Nevėžis landscapes. After reaching historical town of  Raudondvaris you will have a guided tour to Raudondvaris castle and mantion. It has been built at the beginning of seventeen century and is a Lithuanian architectural monument of Renaissance. After a visit in Raudondvaris for 1.5 hours you will sail back to Kaunas.<br><br><br>Tickets purchased online must be registered by tel. +370 646 29060 or +370 609 86020. Boat trips are organized on VII (Sundays), departure 12:30, arrival 17:30.</p><p> </p>","<p>Während der Fahrt werden Sie die Schönheit der Altstadt von Kaunas, den Zusammenfluss von Nemunas/Memel und Neris, die Siedlungen des Bezirks Kaunas, die Landschaft von Nevėžis sehen. In Raudondvaris werden Sie das Denkmal der Renaissance-Architektur in Litauen vom Beginn des 17. Jahrhunderts - Schloss Raudondvaris besuchen, wo Gräfin Rozalija eine unterhaltsame Exkursion führen wird.</p>","<p>Departure from Old Town Wharf in Kaunas. The sailing will commence down the stream river Nemunas. During the trip you will enjoy the architecture of the Old Town, the beauty of the confluence of rivers Nemunas and Neris, settlements of  Kaunas District on the banks of river<br><br>Nemunas and river Nevėžis landscapes. After reaching historical town of  Raudondvaris you will have a guided tour to Raudondvaris castle and mantion. It has been built at the beginning of seventeen century and is a Lithuanian architectural monument of Renaissance. After a visit in Raudondvaris for 1.5 hours you will sail back to Kaunas.<br><br><br>Tickets purchased online must be registered by tel. +370 646 29060 or +370 609 86020. Boat trips are organized on VII (Sundays), departure 12:30, arrival 17:30.</p><p> </p>","<p>Norintiems turiningai ir įdomiai praleisti sekmadienio popietę - siūlome laivu „Kaunas“ plaukti į Raudondvarį.<br>Palikę Kauno Senamiestį, keliausime žemyn upe, praplaukdami Nemuno ir Neries santaką,  Kauno rajono gyvenvietes. Kelionės metu turėsite galimybę pasigrožėti ne tik Nemuno, bet ir  Nevėžio upės kraštovaizdžiu. Atvykus į  Raudondvarį,   aplankysite  XVII a. pradžios Lietuvos renesanso architektūros paminklą-Raudondvario pilies dvarą. Čia pasitiks grafienė Rozalija ar tarnaitė Felicija, kuri kartu ne tik pasivaikščios,  bet ir papasakos apie didingą dvaro praeitį, jo šeimininkus bei kultūrinį gyvenimą. Raudondvario prieplaukoje laivas lauks Jūsų 1:30val.<br><br>Po įdomios ekskursijos laivu sugrįšite atgal į Kauną. Užsakius laivą grupėms, mokinių kolektyvams, įmonėms, galimi ir kiti maršrutai bei kelionės trukmė.<br><br>Kelionė vykdoma VII (sekmadieniais)<br>Išplaukimas 12:30val, sugrįžimas 17:30val.</p><p>1. Elektroniniu būdu įsigiję bilietus keleiviai turi būti užregistruoti norimam plaukimui tel.: 8 646 29060 arba 8 609 86020.<br>2. Plaukimai laivu ""Kaunas"" vykdomi tik susirinkus 10 žmonių grupei.<br>3. Neįvykus kelionei pageidaujamai datai, Organizatorius (Nemunas Travel, UAB bilietų pirkejui pasiūlo sekančio reiso kelionę.<br>4. Pirkėjai, bilietus įsigiję elektroniniu būdu ir pageidaujantys sąskaitos-faktūros, turi per 2 dienas po bilieto įsigijimo kreiptis į bilietų platintoją telefonu <span>+370 616 23828.</span><br>5. Keleivis privalo atvykti į laivą 15 min prieš kelionę.<br>6. Prieš kelionę keleivis laive privalo pateikti iš Kaunas IN gautą užsakymo sąskaitą, kuri atsiunčiama iš karto po apmokėjimo patvirtinimo.</p>","<p>Bo время путешествия проплывете мимо Каунасского замка, места слияния Немана и Нериса, местечка Лампеджяй, увидите как Невежис впадает в Неман и проводите взглядом городок Раудондварис. Прибыв в Качергине будете иметь 1,5 часа свободного времени для прогулок по городку, обзора местных достопримечательностей и прoсто для отдыха в сосновом лесу. Качергине со старых времен привлекает посетителей красотой природы и чистым сосновым воздухом.</p>","0,00",0,info@kaunasin.lt,info@nemunastravel.lt,info@kaunasin.lt,info@kaunasin.lt,info@nemunastravel.lt,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,855,0,horizantal,,0,1,1,0,0,Kaunas - Raudondvaris - Kaunas,Kaunas - Raudondvaris - Kaunas,Kaunas - Raudondvaris - Kaunas,Kaunas - Raudondvaris - Kaunas,Kaunas - Raudondvaris - Kaunas,,,,,,,106,+370 616 23 828,+370 646 29 060,+370 616 23 828,+370 616 23828,+370 646 29 060,0,,"
",691,0,1,0,1,1,0,,,,,,0,,5 h.,5 h.,5 h.,5 val.,5,"Tickets purchased online must be registered before boat trip: +370 646 29060 or +370 609 86020. <br />
","Tickets online gekauft wurden, müssen nach tel registriert werden. +370 646 29060 oder +370 609 86020. Bootsfahrten auf VII (Sonntag) organisiert, Abfahrt 12.30 Uhr, Ankunft 17:30 Uhr.<br />
Tickets können auch in Kaunas Tourismus-Information erworben werden Zentren Laisvės al. 36 und Kaunas Town Hall, auch auf dem Boot.<br />
<br />
","Tickets purchased online must be registered before boat trip: +370 646 29060 or +370 609 86020. <br />
","Elektroniniu būdu įsigiję bilietus keleiviai turi užsiregistruoti norimam plaukimui tel.: +370 646 29060 arba +370 609 86020.<br />
","Билеты, купленные в Интернете, должны быть зарегистрированы по тел. +370 646 29060 или +370 609 86020. туры организуются на VII (воскресенье), вылет 12:30, прибытие 17:30.<br />
Билеты можно также приобрести в туристическом информационном центре<br />
(Laisvės al. 36, Rotušės a. 15) и на борту.<br />
",VšĮ Kaunas IN,UAB Nemunas ravel,VšĮ Kaunas IN,VšĮ Kaunas IN,UAB Nemunas ravel,,,0,1,0,,,,,,,3,,"8,83-16,23","8,83-16,23","8,83-16,23","8,83-16,23","8,83-16,23 EUR",Kaunas - Raudondvaris - Kaunas,Kaunas - Raudondvaris - Kaunas,Kaunas - Raudondvaris - Kaunas,Kaunas - Raudondvaris - Kaunas,Kaunas - Raudondvaris - Kaunas,,,,,,ShopProduct,kaunas-raudondvaris-kaunas-2,kaunas-raudondvaris-kaunas,kaunas-raudondvaris-kaunas-2,kaunas-raudondvaris-kaunas,kaunas-raudondvaris-kaunas,21,74,0,0,,,,,,http://visit.kaunas.lt/api/v1/ShopProduct/855.xml
,,,,,,,,,,1,0,"13,50",,,,,,Inherit,Inherit,,,,,,,,,,,,,,,,,,,,,"<p>The history of Kaunas is being told in the illustrated book Kaunas Architectural Guide. The book is dedicated to professional researchers as well as to common readers, to everyone who cares about the city and it's elements.</p>",,"<p>The history of Kaunas is being told in the illustrated book Kaunas Architectural Guide. The book is dedicated to professional researchers as well as to common readers, to everyone who cares about the city and it's elements.</p>","<p>Nuotraukomis iliustruota Kauno miesto istorija. Knyga skirta ne tik profesionalams, bet ir tiems, kurie domisi miestu ir jo architektūra. Leidykla <span>„</span>Lapas"". </p><p>Įsigytą knygą galite atsiimti turizmo informacijos centre , Rotušės a. 15, Kaunas.</p>",,"12,40",0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,2692,0,vertical,,0,1,1,0,10435,Kaunas Architectural Guide,,Kaunas Architectural Guide,Knyga „Kaunas Architectural Guide&quot;,,,,,,,,107,+370 616 23828,,+370 616 23828,+370 616 23828,,0,,"
",1960,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,9,,,,,,,Kaunas Architectural Guide,,Kaunas Architectural Guide,Knyga „Kaunas Architectural Guide&quot;,,,,,,,ShopProduct,knyga-kaunas-architectural-guide,,knyga-kaunas-architectural-guide,knyga-kaunas-architectural-guide,,9,17,0.3,0,,,,,,http://visit.kaunas.lt/api/v1/ShopProduct/2692.xml
,,,,,,,,,,1,0,"6,50",,,,,,Inherit,Inherit,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,0,0,0,0,0,0,0,3150,0,vertical,,1,1,1,1,10471,lavender pillow ,,lavender pillow ,Levandų pagalvėlė,,,,,,,,107,,,,,,0,,"
",2146,0,0,0,0,0,0,,,,,,0,,,,,,,"Lavender pillow.<br />
It is filled with ecological lavender flowers without adding any synthetic scents. <br />
Made from 100% linen, beautifully embroidered. ",,"Lavender pillow.<br />
It is filled with ecological lavender flowers without adding any synthetic scents. <br />
Made from 100% linen, beautifully embroidered. ","„Jaukių namų&quot; levandų pagalvėlė su tautiniais motyvais. Pagaminta iš 100% lino, nuostabiai išsiuvinėta. <br />
Pripildyta ekologiškų levandų žiedų, be jokių sintetinių kvapų.",,,,,,,,,0,1,0,,,,,,,10,,,,,,,lavender pillow ,,lavender pillow ,Levandų pagalvėlė,,,,,,,ShopProduct,lavender-pillow,,lavender-pillow,levandu-pagalvele,,21,5,0.15,0,,,,,,http://visit.kaunas.lt/api/v1/ShopProduct/3150.xml
,,,,,,,,,,1,0,"6,50",,,,,,Inherit,Inherit,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,2190,0,vertical,,0,1,1,0,10433,lavender pillow &quot;kaunas&quot;,,lavender pillow &quot;kaunas&quot;,Levandų pagalvėlė „Kaunas&quot;,,,,,,,,107,,,,,,0,,"
",1727,0,0,0,0,0,0,,,,,,0,,,,,,,"Lavender pillow &quot;Kaunas&quot;<br />
It is filled with ecological lavender flowers without adding any synthetic scents. <br />
Made from 100% linen, beautifully embroidered. ",,"Lavender pillow &quot;Kaunas&quot;<br />
It is filled with ecological lavender flowers without adding any synthetic scents. <br />
Made from 100% linen, beautifully embroidered. ","„Jaukių namų&quot; levandų pagalvėlė „Kaunas&quot;. Pagaminta iš 100% lino, nuostabiai išsiuvinėta. <br />
Pripildyta ekologiškų levandų žiedų, be jokių sintetinių kvapų.",,,,,,,,,0,1,0,,,,,,,11,,,,,,,lavender pillow &quot;kaunas&quot;,,lavender pillow &quot;kaunas&quot;,Levandų pagalvėlė „Kaunas&quot;,,,,,,,ShopProduct,lavender-pillow-kaunas,,lavender-pillow-kaunas,levandu-pagalvele-kaunas,,21,17,0.2,0,,,,,,http://visit.kaunas.lt/api/v1/ShopProduct/2190.xml
,,,,,,,,,,1,0,"6,50",,,,,,Inherit,Inherit,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,2192,0,vertical,,0,1,1,0,10434,Lavender pillow with Kaunas picture ,,Lavender pillow with Kaunas picture ,Levandų pagalvėlė „Rotušė&quot;,,,,,,,,107,,,,,,0,,"
",1728,0,0,0,0,0,0,,,,,,0,,,,,,,"Lavender pillow with Kaunas picture.<br />
It is filled with ecological lavender flowers without adding any synthetic scents. <br />
Made from 100% linen, beautifully embroidered.",,"Lavender pillow with Kaunas picture.<br />
It is filled with ecological lavender flowers without adding any synthetic scents. <br />
Made from 100% linen, beautifully embroidered.","„Jaukių namų&quot; levandų pagalvėlė su Kauno vaizdais. Pagaminta iš 100% lino, nuostabiai išsiuvinėta. <br />
Pripildyta ekologiškų levandų žiedų, be jokių sintetinių kvapų.",,,,,,,,,0,1,0,,,,,,,12,,,,,,,Lavender pillow with Kaunas picture ,,Lavender pillow with Kaunas picture ,Levandų pagalvėlė „Rotušė&quot;,,,,,,,ShopProduct,lavender-pillow-with-kaunas-picture,,lavender-pillow-with-kaunas-picture,levandu-pagalvele-su-kauno-vaizdais,,21,11,0,0,,,,,,http://visit.kaunas.lt/api/v1/ShopProduct/2192.xml
